text,label
what's the forecast  for Stockbridge on August 19th,weather
Cancel slow cooker alarm,alarm
How's the weather?,weather
what is the temperature outside?,weather
Temperature next week near Manila Celsius,weather
What time is sunrise tomorrow,weather
end all alarms,alarm
turn on my morning alarm,alarm
Remind me of that tomorrow,reminder
Will I I need an umbrella tomorrow?,weather
What's the weather in Long Beach?,weather
cancel my reminder to buy dog food tomorrow,reminder
Show set alarms,alarm
Set an alarm for 11 AM on Saturday,alarm
What is the weather in Baltimore today,weather
When is the reminder to go to the Sox Game?,reminder
How warm is it today in degree C,weather
Remind me to pick up pencils tonight,reminder
How hot is it in Phoenix?,weather
How high will the humidity be tomorrow?,weather
delete all alarms,alarm
What's the chance of rain tomorrow?,weather
Are the skies sunny for tomorrow ,weather
Reset alarm to 6:15am for tomorrow,alarm
Set alarm for 2 pm today.,alarm
How much snow are we getting this weekend?,weather
Show my reminder for this meeting,reminder
Should I bring a jacket,weather
set an alarm for 820,alarm
Cancel alarm,alarm
Turn off the alarm,alarm
how humid is it?,weather
set alarm every minute for every 5 minutes,alarm
Set an alarm  for tuesday 9am,alarm
Show my reminder,reminder
what is the percent chance of rain for the day,weather
What will the low temperature for this evening be?,weather
set my alarm for 7 minutes from now,alarm
show all active alarms,alarm
Set alarm for every 30 minutes.,alarm
SHOULD I BRING A RAINCOAT?,weather
What's the temp this weekend?,weather
is it windy ,weather
Set the alarm for 7:30 am.,alarm
What's today's temperature ,weather
How much time before the alarm goes off?,alarm
Remind me to visit Beardsley Zoo,reminder
what is the temperature right now?,weather
Snooze for 20 minutes,alarm
create reminder for work meeting monday at 9am,reminder
Show me my reminders.,reminder
will it be cold next week,weather
Cancel my reminder to attend exercise class.,reminder
cancel my four pm alarm,alarm
What is the weather like tomorrow ?,weather
Will it be snowing on Saturday? ,weather
replace the alarms,alarm
How cold is it going to be today? ,weather
What's the weather in Marco Island next week?,weather
remind me to brush my teeth twice a day,reminder
what time does sunrise in new york tomorrow,weather
How is the weather looks like today?,weather
turn off alarm,alarm
Is it going to freeze tomorrow?,weather
What is the highs for Orlando today,weather
What is weather in Albuquerque,weather
set reminder to call doctor tomorrow,reminder
what will the temperature in Nova Scotia be next week?,weather
erase all my alarms,alarm
Set my alarm,alarm
remind me to buy peanut butter,reminder
Cancel my reminder to visit the mechanic,reminder
how does the weather look for this afternoon,weather
Will I need an umbrella today,weather
what will the weather be like tonight,weather
"did is rain on october 29th, 2001 in arizona?",weather
How cold is it going to get tonight?,weather
list my reminders for next sunday,reminder
what time is tomorrow morning alarm set for,alarm
should I pack a raincoat?,weather
remind me to call the babysitter at 3 pm,reminder
Change my alarm to 8am,alarm
what's the hottest it will be today,weather
How does the weather look like today?,weather
What is the forecast for this week,weather
What temperature is it going to be tomorrow,weather
give me an alarm every 30 seconds,alarm
Give me the temp,weather
do i have any alarms set for this weekend,alarm
Cancel Wednesday alarm,alarm
Add reminder to review alarm settings,reminder
Delete my reminder to grocery shop.,reminder
Set alarm for 6:30 am every weekday,alarm
How much time is left on the alarm?,alarm
How warm is it for Madrid tonight Fahrenheit,weather
what is the temperature right now,weather
set a reminder to pick up my daughter at volleyball,reminder
Turn on an alarm for 15 minutes,alarm
set snooze timer for every 5 minutes ,alarm
What time is it going to snow tomorrow?,weather
Remind me of the my business lunch at 1:00 pm,reminder
Do I have any reminders set for Friday,reminder
Snooze the alarm.,alarm
How hot is it now?,weather
Remind me to send Enrichment emails to teachers on Monday,reminder
Is there a tornado watch?,weather
Show my reminders please,reminder
Remind me to set alarm for 8 am tomorrow,reminder
Set alarm for 8 tomorrow morning,alarm
show me all my reminders,reminder
What will the sun UV index be today,weather
turn off all alarms,alarm
Can you set the alarm every minute for 5 minutes?,alarm
What's the weather this weekend?,weather
Set an alarm for each hour and half hour,alarm
will it rain tomorrow?,weather
please set alarm for 6 am tomorrow,alarm
Set a one time alarm for tonight at 9pm,alarm
show all my reminders,reminder
what is the 8 day forecast,weather
Set an alarm for every Saturday at 9am.,alarm
what is the humidity level outside?,weather
set alarm for 6:00 Am tomorrow,alarm
Remind me of Game of Thrones on Sunday night at 9:00pm,reminder
Set alarm to go off every 20 minutes.,alarm
Is it going to snow tomorrow?,weather
What is the expected temperature tonight,weather
Should I bring a jacket?,weather
show my reminders for this week,reminder
What is the weather forecast for San Antonio for this weekend?,weather
What is the current temperature in Fairport,weather
Cancel alarm for 8:30pm,alarm
Is there any ice expected this week in the forecast,weather
Set an alarm for dinner at 6:00 pm.,alarm
set a reminder for saturday morning,reminder
Set an alarm every hour reminding me to drink water,alarm
Give me an alarm at 25 seconds,alarm
Please remove the alarm set for 40 minutes.,alarm
will it snow today,weather
Is it going to rain on Friday,weather
What is the current temperature in Los Angeles?,weather
when is it going to rain,weather
Show all the alarms that are set for my classroom,alarm
What are my reminders?,reminder
what is the low temp tonight,weather
what time will we reach peak temperatures in Oakville today,weather
"What is the weather in Monroe, New York this saturday?",weather
Do not forget to set the alarm?,alarm
remind me to set alarms for morning,reminder
set an alarm for june of 2034,alarm
Set a reminder to visit Anna next weekend.,reminder
show me my reminder,reminder
Cancel my reminders.,reminder
Is it going to snow today?,weather
i need to make a reminder,reminder
Set alarm for 3pm daily,alarm
how cold is it outside,weather
What is the 10 day weather report?,weather
Will it be cold tomorrow?,weather
When is my alarm set for,alarm
How warm is it tonight out there degree C,weather
How cold will it get this week,weather
Set alarm for 10pm tomorrow.,alarm
show alarm,alarm
Weather in San Francisco,weather
My alarm right now please,alarm
is it going to be sunny today,weather
Have my alarm go off in 5 minutes,alarm
play weather forecast,weather
What's the weather this weekend?,weather
Set an alarm for three hours from now.,alarm
Remind me to get water when I go to walmart.,reminder
When does the sun come up,weather
remind me to call Brittany for her birthday,reminder
lowest temperature today?,weather
Remind me that I have dinner plans at 8,reminder
reminder meeting at 10 am thursday in room 10,reminder
Set an alarm 1 hour before my chiropractor.,alarm
Temperature in Tokyo next week C,weather
set Snooze alarm for 20 minutes,alarm
Show alarms,alarm
What is the weather in Greenville?,weather
What's the weather outside?,weather
will it be warm tonight,weather
Set my alarm for an hour every three hours.,alarm
Cancel my reminder to feed the dogs,reminder
Will it rain today?,weather
remind me to buy coffee at 7am,reminder
Remind me about the party on August 2nd at 2 PM,reminder
List all my reminders and alarms,reminder
Remind me about my interview on Wed. at 11 am,reminder
what is the weather today going to be like ,weather
Set alarm for 2 am on Saturday,alarm
Remind me to pick up stamps,reminder
What is the Forecast for my area?,weather
Show all reminders,reminder
Delete all my alarms,alarm
how many inches of snow is expected tonight,weather
Erase all my alarms for the morning.,alarm
set alarm every 2 minutes for 10 minutes,alarm
add reminder to pick up ava at 530 tomorrow,reminder
Need milk and eggs remind me tonight,reminder
Should I bring a jacket for my trip to Seattle this weekend?,weather
Will it rain in 2 weeks?,weather
"Does Duluth, MN have a wind advisory today?",weather
todays rain and snow forecast,weather
Do I have any reminders today?,reminder
How hot is it out there tomorrow morning Fahrenheit,weather
Set alarm 25 minutes from now.,alarm
set an alarm for tuesday at 5am,alarm
Is it below 7 degrees f dehli,weather
Is it going to be above 80 next week?,weather
Set a recurring alarm for 6:25am,alarm
How long till my next alarm,alarm
Is tomorrow above 80 degrees F,weather
What is the lows for tonight going to be,weather
cancel all my alarms,alarm
remind me to log my hours on saturday,reminder
Cancel my reminder for meeting tomorrow,reminder
Set the alarm to go off in 15 minutes,alarm
show me all of my reminders for this week,reminder
what is the lowest temperature will be tomorrow?,weather
Week's temperatures for NYC?,weather
set daily reminder at 3PM to go to gym,reminder
set my alarm at 10 minute intervals for 2 hours,alarm
What is the weather going to be for the Eclipse on the 21st,weather
cancel alarm for tomorrow at 8 am,alarm
Delete all my alarms please,alarm
is it foggy in san francisco tomorrow morning,weather
cancel alarm for 6:00am,alarm
Is it around 77 in Fahrenheit near Boston tomorrow morning,weather
Remind me to put flea medicine on my cat tonight,reminder
Cancel the reminder to buy milk.,reminder
set a reminder to call judy on wed,reminder
what's the forecast for the weekend,weather
Do I need an umbrella?,weather
What time does the sun set,weather
Remind me that I have a dentist appointment on thursday,reminder
I need you to alarm me in 4 hours.,alarm
set alarm for 7:30 a.m.,alarm
New alarm,alarm
Show all reminders for today,reminder
set alarm for every 6 hours ,alarm
please set an alarm for 3 am,alarm
display all reminders,reminder
is it warm in mountain view,weather
delete my alarm for tomorrow,alarm
shut off my alarm after 5 minutes,alarm
is it going to be cloudy today,weather
Turn off all the alarms for the next two days,alarm
are the roads icy,weather
Set 7am reminder to take out the trash.,reminder
What time does the sunset?,weather
Should I wear warm clothes today?,weather
When is it going to snow this week,weather
Is it going to snow this week?,weather
Set a reminder at 3 pm to pick up Zachary for his rehabilitation appointment.,reminder
Will it rain this weekend?,weather
is it raining today?,weather
Will there be a snow storm on Wednesday,weather
Remind me to stop by store,reminder
Is today a good day for the beach?,weather
Set an alarm for 5:00 a.m.,alarm
Please set a reminder for me to clean up this afternoon,reminder
set alarm 20 minutes,alarm
Should I bring an umbrella to dinner? ,weather
Delete the first alarm for Sunday.,alarm
Disable Alarm,alarm
What is the chance of rain tomorrow?,weather
What's the humidity?,weather
do I have any alarms set right now,alarm
What's the weather like in the United Kingdom?,weather
Alarm every 1 minute,alarm
remind me to buy coffee next time i go to the store,reminder
When is the next alarm?,alarm
Set a wake up alarm for 10am,alarm
How hot is it going to be in Albuquerque today?,weather
when does the rain stop,weather
Remind me to pay tution,reminder
Set 12:00 pm alarm for every other Thursday for the next six weeks,alarm
Is the sun going to shine later on?,weather
Set alarm for 11:00am to got to the airport,alarm
Do you think it will snow overnight?,weather
cancel my reminder about the grocery store,reminder
What reminders do I have set for the day?,reminder
remind me to give jj his tick medication the first of every month,reminder
how long will this storm last?,weather
Pause all alarms,alarm
is Tuesday to be clear?,weather
temperature now,weather
Set an alarm for an hour from now.,alarm
How cold will it be today?,weather
Any weather alerts for today?,weather
Set a second alarm for 5:50pm every day,alarm
Set an alarm and reminder for my brother's birthday on October 25th,alarm
Remind me to pick up dad at the airport on Monday.,reminder
Should I wear rain boots today?,weather
Reminder for next week,reminder
What's the forecast for every day of the week?,weather
Is sunny tomorrow?,weather
Forecast for today,weather
"Set an alarm, please, for 6:30pm",alarm
What is the weather in Flagstaff at noon? ,weather
Turn off alarm,alarm
Set a weekday alarm for 6am,alarm
How hot is it at Karachi this weekend in degrees Fahrenheit,weather
what is the high for today,weather
Shut off my day off alarm.,alarm
is thursday to be rainy,weather
is wednesday to be sunny,weather
set my alarm for 6 pm tonight,alarm
Temperature at San Francisco this weekend Celcius,weather
set alarm for 15 minutes from now,alarm
Remind me to go to karate at 7 pm Tuesday,reminder
Is it going to be dry today,weather
Remind me to take the wash out of the dryer this afternoon,reminder
do I need a jacket today?,weather
Temperature right now?,weather
set second alarm for 6:45a to really get up,alarm
What is the weather like in Beijing ,weather
snooze for 5 minutes,alarm
Is it humid in Florida right now?,weather
cancel the reminder to order the pizza,reminder
What is the weather like outside?,weather
What's the 5 day forecast?,weather
whats the weather in austin,weather
Is it going to be above 49 in degree F tokyo this weekend,weather
What is the UV index for today?,weather
what is the temperature in Massachusetts,weather
is there rain expected for today,weather
Change tomorrow's alarm to 7am,alarm
Stop reminder,reminder
remind me to stop at the store before i get home,reminder
will it snow today,weather
Snooze alarm for 10 minutes,alarm
How hot is it in Houston tomorrow morning in degrees f,weather
how hot is it outside?,weather
how hot is it right now in phoenix,weather
What is the humidity like today,weather
Set an alarm for 9 am tomorrow,alarm
What time will the rain start today?,weather
"Do I need an umbrella if I go to Elysburg, PA?",weather
is it going to rain in sarasota,weather
will the sun be shining today?,weather
set alarm for all weekdays at six,alarm
What time is sunset,weather
Remind me to pick up dad on Thursday,reminder
will it snow tomorrow,weather
How cold is in Toronto ?,weather
Do I need a winter coat,weather
Set repeating alarm for 7am Mondays and Wednesdays,alarm
Cancel all alarms on device.,alarm
What is the chance for rain today?,weather
set alarm every 5 minutes for 25 minutes,alarm
how hot is it this week,weather
pause my alarm,alarm
Is there a hurricane heading to the US?,weather
will there be fog in the morning,weather
Set alarm for 1 hour,alarm
add basketball game alarm tuesday at 3:00 pm,alarm
stop alarm,alarm
set a reminder to turn homework in before midnight,reminder
suspend Friday's reminders,reminder
how much time is left on my alarm,alarm
whats the outside temperature right now in colorado springs,weather
Can you show my current alarms?,alarm
Remind me when I have to pick up my kids from the park,reminder
Show all alarms,alarm
Please show me all of my reminders for this week starting with Monday,reminder
Cancel this alarm,alarm
Delete all reminders.,reminder
Do I need an umbrella?,weather
show my alarms for this weekend,alarm
Any hurricanes forming in the Atlantic?,weather
set an alarm for 15 minutes from now,alarm
will it rain tomorrow morning,weather
Heavy rain tonight,weather
Is it going to be below 100 in fahrenheit new york this weekend,weather
Set an alarm for 7am tomorrow morning.,alarm
Are the roads slippery,weather
Set my alarm for 12 minutes,alarm
when is sunset?,weather
Set alarm for Wednesday night at 9:00 pm as reminder.,alarm
Set my alarm for 5:45 on Christmas.,alarm
Remind me to email my doctor before tomorrow,reminder
How cold is it menlo park this weekend in degree celsius,weather
Forecast for Saturday ,weather
Is there an alarm for tomorrow morning?,alarm
will it snow this week ,weather
Remind me to take Cooper to dog park Friday afternoon,reminder
remind me to pay phone bill tomorrow morning,reminder
how is the weather going to be during the party,weather
"Set two alarm, 1 hour apart.",alarm
Remind me to wear a tie to tomorrows meeting at work.,reminder
what is the weather in Boise Indiana for the morning,weather
"Parma, Ohio weather",weather
Remind me to buy my friends gifts at Kohl's today,reminder
remind me what I needed at the store again,reminder
set alarm for noon,alarm
Is it going to be below 38 Celsius for Mumbai this weekend,weather
Is it raining in Orlando?,weather
What is this weekend's forecast in Orlando Florida,weather
set an alarm every minute for 30 minutes,alarm
When will it be sunny again,weather
How many inches of snow are we supposed to get?,weather
remind me next year,reminder
What's the temp right now?,weather
Will it be raining this weekend?,weather
Set up alarm for 7 am on Tuesdays and Thursdays,alarm
will it snow today,weather
can you set an alarm for 9 am for me please,alarm
should I wear sunscreen,weather
Set my alarm to ring every 15 minutes.,alarm
is it going to rain today,weather
will it rain at 3 a.m.?,weather
Should I bring my boots?,weather
Cancel all reminders for the party,reminder
Will it be cold today?,weather
Remind me of my dentist appointment next Tuesday at 8 AM,reminder
What is the temperature in Mexico City?,weather
Second alarm 20 minutes later,alarm
change my 5am alarm to 5:30am on friday,alarm
Is it going to be around 20 degree Fahrenheit in San Francisco this weekend,weather
Is my alarm set for 4:00 a.m.?,alarm
Cancel my alarms for today,alarm
Set alarm for 5 months,alarm
Remind me to get gas on the way home tonight.,reminder
Should I wear long sleeve or short sleeves today?,weather
I don't want to forget to watch the latest press conference,reminder
How hot is it near New York tomorrow degrees C,weather
remind me about concert at 7pm tonight,reminder
delete my doctor's appointment reminder,reminder
weather where i live,weather
how hot is it in la today?,weather
remind me to get gas at some point today while i'm out,reminder
remind me to drop off dry cleaning tomorrow,reminder
remind me to call davide on his birthday,reminder
Alarm for 12pm,alarm
reset next alarm,alarm
what is the current situation with tropical storms,weather
Set a reminder for Cal's doctor appointment tomorrow at 9 am.,reminder
when is gonna cool down today,weather
set an alarm for 2 minutes in the timer,alarm
How windy is it outside?,weather
will tomorrow be cloudy,weather
How many alarms do I have set,alarm
What is the high going to be today?,weather
Remind me to take my medicine at 11 every morning,reminder
Will it rain in my area today?,weather
How much rain is coming tomorrow?,weather
Set alarm 11 minutes from now,alarm
Remind me to visit the dentist Monday morning at 7,reminder
What time will it be hottest today,weather
Is it going to snow?,weather
Remind me to leave a key in the mailbox before I leave for work tomorrow.,reminder
Is it going to snow today?,weather
should i bring an umbrella today,weather
Is it cold enough to snow?,weather
Remind me to buy bread.,reminder
Delete all current reminders.,reminder
what's the weather morgan hill,weather
remind me to buy clothes,reminder
How much rain are we suppose to get today?,weather
what is the high today,weather
is it going to be cold today?,weather
How hot is it going to be today?,weather
how windy will it be today,weather
Will it be above 73 in Fahrenheit around Seattle this weekend,weather
Make alarm for 7 tonight,alarm
How cold is it going to get tonight?,weather
Is it snowing in Vermont today?,weather
Can I get the 10 day weather forecast?,weather
Will it be sunny on saturday,weather
How much time is on my alarm.,alarm
I NEED TO A NEW ALARM FOR TOMORROW MORNING,alarm
Remind me to get laundry detergent,reminder
Read today's reminders back to me.,reminder
What's the temperature going to be Friday? ,weather
What's the low today?,weather
Set an alarm for 9 in the morning tomorrow,alarm
Change my alarm to 9pm.,alarm
Set alarm for 6:15am,alarm
Will Lake Arrowhead get some good snow tomorrow?,weather
Set an alarm for 6:30 pm,alarm
My Mom wants to buy a purse so please remind me to buy her one.,reminder
please set an alarm for 4:25P.M on thursday,alarm
"What are the chances for thunderstorms in Louisville, Kentucky today?",weather
How cold is it right now?,weather
Set an alarm to remind me to prep my meals.,alarm
should I bring an umbrella?,weather
is it cold in wisconsin,weather
Cancel all reminders for tomorrow.,reminder
How much rain is expected over the weekend,weather
weather at 7am,weather
Flight delays due to weather at JFK last weekend,weather
how many minutes left on my alarm,alarm
what time is my alarm set for tomorrow,alarm
Cancel my reminder to go to the grocery store.,reminder
edit my alarm,alarm
show all alarms,alarm
is it going to be cold today,weather
What is the forecast for the rest of the month?,weather
Delete my morning alarm.,alarm
Set daily reminder to practice Spanish,reminder
Am I going to need a coat today? ,weather
TEMP LOS ANGELES TOMORROW MORNING,weather
is it raining?,weather
When is the rain going to stop?,weather
Remind me find wedding gift on Saturday,reminder
What is the high temperature supposed to be tomorrow?,weather
will it snow next week?,weather
Give my alarms,alarm
cancel reminder to call mom,reminder
Delete alarm for 8:15am,alarm
Should I pack my snow boots today? ,weather
create a reminder to pick up the pizza in an hour,reminder
What will the weather be on Friday in Louisville,weather
Remind me I am volunteering at 8am tomorrow,reminder
Set alarm for 2 pm on the fifth,alarm
Remind me there is class at 7 in the morning,reminder
show all reminders,reminder
How warm is it tomorrow morning c,weather
"What is the forecast for Tallahassee, Florida next weekend?",weather
is saturday to be cloudy,weather
Will it be sunny this afternoon,weather
please help me set an alarm 20 minutes from now,alarm
Cancel my reminder about the anniversary gift,reminder
Set alarm for every day at 2 pm,alarm
Set alarm for 7 am tomorrow,alarm
Is there snow today? ,weather
Cancel my reminder to buy flowers on the way home,reminder
reset alarm,alarm
What is the weather like in San Francisco right now?,weather
clear all alarms,alarm
give me Thursday's half moon bay weather report,weather
What is the today's high temp?,weather
is it going to rain next week,weather
set reminder to call lyft at 11am,reminder
What's the forecast for next Tuesday?,weather
Temperature tomorrow morning out there fahrenheit,weather
Is it going to be above 63 in degree F paris tomorrow,weather
set alarm ten minutes from now,alarm
Remind me to grab my wallet before I leave the house,reminder
What's the current temperature in Seattle?,weather
How is the weather in Minneapolis in the morning time?,weather
remind me to buy water tonight at the grocery store,reminder
Is it going to rain?,weather
Create alarm for Sunday at 2:45 PM,alarm
Do I need a jacket,weather
set a reminder 30 mins before I have to be there,reminder
cancel alarm on door,alarm
Should I bring a coat?,weather
delete this reminder please,reminder
Change alarm to 3 pm,alarm
Remind me to pick up flowers for my wife,reminder
turn vacation alarm to 9 am for next 10 days,alarm
set my alarm for 8 am for monday through friday,alarm
what is fall weather like in Idyllwild CA?,weather
Set an alarm for 6 pm tonight,alarm
Remind me to set the house alarm each night,reminder
will it be hot today,weather
"What percent change is it that the hurricane will hit San Juan, PR?",weather
What's the weather like in Reno?,weather
can I walk to work in the sun today,weather
set a reminder for two hours from now,reminder
Delete wake up alarm,alarm
Remind me to call my husband when I get home,reminder
Should I bring a jacket?,weather
is there snow today?,weather
when is it supposed to snow,weather
Should I wear a light or heavy jacket?,weather
Did it rain yesterday in Orlando?,weather
Do I need a jacket today,weather
is it going to snow today?,weather
What's the weather this week,weather
How many seconds do I have left before my alarm goes off?,alarm
any tornadoes nearby?,weather
what kind of weather am I going to have in San Diego this weekend,weather
Turn off tomorrow's alarm,alarm
remind me to turn off the lights when I leave my house,reminder
remind me to buy eggs today,reminder
Is it raining in Seattle?,weather
remind me about my doctors appointment,reminder
what is the weather in seattle in june,weather
do I need to wear a coat tomorrow night,weather
Set alarm for 20 minutes.,alarm
what is the temperature next Tuesday,weather
Set an alarm Monday through Friday for 6am.,alarm
will it be hot friday,weather
cancel all my alarms please,alarm
Is it windy outside?,weather
What's the weekend's forecast?,weather
what is the weather like tomorrow,weather
how humid is today,weather
set a reminder to record big brother next wednesday,reminder
please cancel alarm for 8:00 pm tonight,alarm
add an alarm for tomorrow 7 am,alarm
Is it going to be above 95 in degree Fahrenheit karachi next week,weather
Should I wear snow boots tomorrow?,weather
I really can't forget to file taxes,reminder
set my gym alarm for 9pm,alarm
Should I take a jacket to the local fair tonight?,weather
Will it be below 75 in degree c inside tomorrow,weather
how hot is it today,weather
Will it rain in Bellevue today?,weather
set alarm every 30 minutes,alarm
weather this morning,weather
Im going to take a nap. Set alarm for 35 minutes.,alarm
cancel all alarms for tomorrow morning,alarm
Temperature this weekend mumbai celcius,weather
is there rain the next five days?,weather
will it be raining later,weather
Remind me to finish my project by Thursday this week.,reminder
Do I need an umbrella today?,weather
set an alarm for every 8 hours,alarm
4am alarm for every Saturday,alarm
9 o'clock alarm please,alarm
When will my alarm be going off,alarm
Is it going to snow on Friday?,weather
show upcoming reminders,reminder
How about the temperature today?,weather
Do I need to bring a jacket tomorrow?,weather
What time is it supposed to start snowing?,weather
Will it rain on Monday?,weather
Change my alarm to 5 am for the next month,alarm
Cancel my alarm(s) for Saturday,alarm
How much will the temperature drop by 10 pm,weather
What's the current temperature in Anchorage?,weather
Set alarm for 5 pm tonight,alarm
Set alarm for 5 minutes past 7 p.m.,alarm
Is an umbrella necessary today?,weather
Is it going to be sunny today?,weather
Is it snowing in Russia ,weather
Is there snow in the forecast?,weather
Set reminder for grocery shopping at 5 pm tonight,reminder
Set alarm every minute for five minutes,alarm
Remind me about Sara's birthday on May 8th.,reminder
how cold will it be at 5am tomorrow,weather
Will it be hot in Virginia today?,weather
remind me to leave the house by 2:30,reminder
how hot is it in florida?,weather
delete alarm setting for Monday,alarm
What is the current temperature.,weather
i need a reminder to take my lunch tomorrow at 9 am,reminder
Turn off my last alarm,alarm
will it get over 100 degrees today,weather
cancel reminder for coffee,reminder
what is the mean temperature for this week,weather
Set an alarm in an hour.,alarm
remind me to call my mom by monday morning at 9 am,reminder
Reminder set alarm for 500 am tomorrow,reminder
Show all alarms for tomorrow,alarm
Set my alarm for 4:30am,alarm
show today's weather tips,weather
are there thunderstorms tonight,weather
show me my alarms,alarm
Set alarm for 5 am,alarm
what is the weather like in bastrop ,weather
Tell me my reminders.,reminder
Is it going to be good skiing this weekend?,weather
Remind me to walk my dog at 8:00am tomorrow,reminder
Set an alarm for midnight.,alarm
will it snow this week?,weather
will it rain tomorrow,weather
set a recurring alarm,alarm
Will I need to bring an umbrella to work tomorrow?,weather
Change alarm to 8pm,alarm
i need a reminder for 10AM conference call,reminder
Remind me to reschedule Thursday's meeting.,reminder
How much time until the first alarm goes off,alarm
"Will it be cold in Estes Park, CO tomorrow?",weather
My alarms now,alarm
"Alarms, right now",alarm
Tell me if it will be below zero tomorrow,weather
Cancel the reminder to stop at the store,reminder
Snooze alarm for 5 minutes,alarm
delete reminder to submit time,reminder
What is the status of the hurricane?,weather
What is the weather forecast for thursday next,weather
delete all alarms that are set for friday,alarm
Are tornadoes in the forecast?,weather
When is it going to rain again,weather
are there any flash flood warnings,weather
when is my next alarm,alarm
can you please cancel my alarms on Monday,alarm
Set a reminder for my doctors appointment in the morning,reminder
What is the weather like in the weekend?,weather
Is it going to rain tomorrow?,weather
how much time left on alarm,alarm
Should I wear pants today?,weather
Is there rain in the forecast for Sun?,weather
Make the alarm stop,alarm
Cancel all alarms for Saturday. I'm sleeping in.,alarm
set an alarm for every 10 minutes for 1 hour.,alarm
Find my alarm,alarm
What night this week will be clear?,weather
set my alarm for 8am every day this week,alarm
Is it going to be below 64 in degree F out there next week,weather
How's the weather in China?,weather
Can you turn off that alarm please?,alarm
Are there any hurricanes heading towards Florida right now,weather
remove all alarms on sundays,alarm
Remind me about Evelyn's play Tuesday at 6 p.m,reminder
Cancel the last reminder I set,reminder
Is it going to snow this year ,weather
Give me most recent forecast for half moon bay,weather
is Friday to be hot,weather
Remind me to buy a birthday card,reminder
what is the weather like in Aruba for the next 2 weeks,weather
How hot is it going to get today?,weather
Is it going to rain in the next 24 hours,weather
remind me to schedule doctor appointment,reminder
turn off alarm for tomorrow morning,alarm
What's up with the weather today?,weather
Reset alarm for 30 minutes,alarm
How hot is it in Cleveland?,weather
Do I need a jacket in New Hampshire?,weather
Is it going to be nice out this weekend?,weather
set an alarm for 3 hours from now,alarm
Remind me to get ingredients for tacos tonight,reminder
What is the temperature outside?,weather
Set alarm for 5 minutes,alarm
what will be the temperature today?,weather
Show me temp range for today,weather
Remind me of my meeting at 5:30pm.,reminder
can i wear capris without getting a cold today,weather
Set reminder in 15 minutes,reminder
set reminder for setting morning alarm,reminder
Is it going to snow,weather
I want to be reminded to go to the store,reminder
Did I set an alarm for tomorrow morning already?,alarm
how fast is the wind blowing?,weather
WHEN WILL BE SUNNYDAYS NEXT WEEK,weather
what is the wind speed at,weather
Remind me at 11 am that I have to go to the grocery store.,reminder
Reminders today?,reminder
set reminder for 5pm for my music lesson,reminder
how hot is it this morning,weather
Will the temperature go down later?,weather
set an alarm for every 2 hours,alarm
what is the low temperature for today,weather
what is the forecast for next week?,weather
List all alarms,alarm
Could you please set an alarm for 5pm?,alarm
remind me to mail Lara's birthday card,reminder
Set alarm for 2:00 pm for everyday.,alarm
set a remind to go to the gym tonight at 7,reminder
Will it be sunny later?,weather
Cancel work alarm group--I am off next week,alarm
Set recurring alarm for 6:30am.,alarm
Is it raining yet,weather
Is snow expected for Baltimore this weekend?,weather
Remind me to look for a dress for the wedding on Friday,reminder
Is it going to be around 56 in fahrenheit san francisco tomorrow,weather
What is the temperature going to be at night?,weather
shut off alarm only for friday,alarm
How cold is it going to get tonight,weather
Set alarm for Friday at 3pm,alarm
How much snow is expected tonight? ,weather
What's the forecast for tomorrow?,weather
turn off the alarms,alarm
Current weather in London,weather
should I wear sunscreen today?,weather
Is rain expected next Wednesday,weather
Will the weather clear up by 5PM?,weather
change time for meeting alarm,alarm
cancel my Saturday morning alarm,alarm
My alarm,alarm
Set Wednesday Church reminder.,reminder
Is it going to snow tomorrow morning?,weather
What is the temperature?,weather
long range forecast for this winter,weather
Remove my alarm for 7 AM tomorrow,alarm
pause alarm,alarm
What should I expect from the weather today? ,weather
What's the  weather going to be like next week?,weather
Set my alarm for 15 minutes from now.,alarm
should i wear a sweater tonight,weather
cancel all alarms,alarm
What is the heat index going to be today,weather
Turn off tomorrow's alarm,alarm
Is it supposed to clear up at all today?,weather
I am driving to Alabama tomorrow what is the weather forecast,weather
delete all my alarms,alarm
Cancel my alarm for Monday morning?,alarm
when will this heat wave end?,weather
Delete all of my current alarms,alarm
How is the weather?,weather
what is today's low going to be,weather
Is it warm enough to go swimming?,weather
what is the temperature in Mobile Al ,weather
Remind to buy eggs tomorrow,reminder
cancel all alarms,alarm
what is today's wind speed,weather
What time did the sun set today,weather
is it cold,weather
What is the current temperature,weather
remind me to clean room next Friday,reminder
how hot will it be today,weather
set the alarm every minute for 20 minutes,alarm
can you set a reminder for 3pm tomorrow,reminder
delete my alarm for tomorrow,alarm
start a new reminder,reminder
Current Weather pattern,weather
Show alarm time for Tuesday,alarm
Show me my reminders for October.,reminder
what are the rain chances today,weather
How hot will it get today?,weather
Will it be sunny all day today?,weather
change my 9am alarm to 10am,alarm
is tuesday to be cloudy,weather
Do I need to take a jacket tonight?,weather
Do you think it would be a good day for a walk,weather
Cancel today's alarm,alarm
What will the weather be like at the Veteran Park at 6:30pm? ,weather
Should I dress warmer today,weather
i need to set an alarm,alarm
set alarm to go off in 15 minutes,alarm
Set an alarm for my appointment with my dentist tomorrow morning at 10.,alarm
 will it snow tomorrow,weather
